index,Date,Amount,Amount_log,Day,Month,Year,Weekday,Is_Weekend,Quarter,Days_Since_First,City_Freq,Card Type_Freq,Exp Type_Freq
17594,2013-10-10,72006.0,11.18451861549464,10,10,2013,3,0,4,6,6,6840,4754
24009,2013-10-10,110799.0,11.61548205329532,10,10,2013,3,0,4,6,773,6447,4762
10061,2013-10-10,66927.0,11.11137269368198,10,10,2013,3,0,4,6,3482,6398,5078
781,2013-10-10,74794.0,11.22250631680856,10,10,2013,3,0,4,6,3491,6840,5463
12903,2013-10-10,5816.0,8.668539943910762,10,10,2013,3,0,4,6,3493,6447,4754
320,2013-10-10,360009.0,12.793887087824276,10,10,2013,3,0,4,6,3482,6447,5078
18314,2013-10-10,85841.0,11.36026367619439,10,10,2013,3,0,4,6,3,6367,5257
22811,2013-10-10,184786.0,12.126959089394957,10,10,2013,3,0,4,6,764,6840,4762
5504,2013-10-10,291694.0,12.583464014810724,10,10,2013,3,0,4,6,3552,6840,4754
12277,2013-10-10,90839.0,11.416854996219495,10,10,2013,3,0,4,6,3493,6840,4754
17903,2013-10-10,40176.0,10.601049971569482,10,10,2013,3,0,4,6,11,6398,5078
4485,2013-10-10,259740.0,12.46744025966052,10,10,2013,3,0,4,6,3482,6398,4762
18074,2013-10-10,291415.0,12.582507078579743,10,10,2013,3,0,4,6,7,6398,5078
24840,2013-10-10,137465.0,11.83113189278455,10,10,2013,3,0,4,6,773,6398,5257
6265,2013-10-10,273894.0,12.520500100247016,10,10,2013,3,0,4,6,3482,6840,4762
11492,2013-10-10,265844.0,12.49066871115735,10,10,2013,3,0,4,6,3491,6447,5463
15590,2013-10-10,13914.0,9.54072267395999,10,10,2013,3,0,4,6,8,6367,5078
11974,2013-10-10,79847.0,11.287880106366424,10,10,2013,3,0,4,6,3491,6840,4762
6091,2013-10-10,268577.0,12.500896653536586,10,10,2013,3,0,4,6,3493,6447,5463
22540,2013-10-10,80580.0,11.297018168695637,10,10,2013,3,0,4,6,784,6447,4762
9645,2013-10-10,134137.0,11.80662439974684,10,10,2013,3,0,4,6,3552,6447,5257
4221,2013-10-10,244726.0,12.407898582534688,10,10,2013,3,0,4,6,3493,6840,5257
15330,2013-10-10,297116.0,12.601881279605026,10,10,2013,3,0,4,6,6,6398,4754
24213,2013-10-10,191084.0,12.160473634211996,10,10,2013,3,0,4,6,774,6447,4754
16782,2013-10-10,154678.0,11.94910728074042,10,10,2013,3,0,4,6,11,6398,5078
23397,2013-10-10,17279.0,9.757305042358048,10,10,2013,3,0,4,6,747,6840,5078
2036,2013-10-10,64589.0,11.07581487902652,10,10,2013,3,0,4,6,3482,6447,5257
13743,2013-10-10,3825.59,8.249729346161542,10,10,2013,3,0,4,6,3482,6398,5463
16876,2013-10-10,11990.0,9.391911647379434,10,10,2013,3,0,4,6,7,6398,5463
24750,2013-10-10,127034.0,11.75221791802381,10,10,2013,3,0,4,6,773,6447,5463
23405,2013-10-10,92598.0,11.43603362143989,10,10,2013,3,0,4,6,784,6398,5078
13879,2013-10-10,253796.0,12.444290013861597,10,10,2013,3,0,4,6,3493,6367,5078
9120,2013-10-10,95964.0,11.47173882063998,10,10,2013,3,0,4,6,3552,6398,5463
15507,2013-10-10,292535.0,12.586343015003782,10,10,2013,3,0,4,6,10,6398,5078
18983,2013-10-10,163997.0,12.007609511610022,10,10,2013,3,0,4,6,3,6367,5078
7519,2013-10-10,253730.0,12.444029929687431,10,10,2013,3,0,4,6,3493,6447,5463
26004,2013-10-10,21777.0,9.988655564906006,10,10,2013,3,0,4,6,784,6447,738
21899,2013-10-10,226400.0,12.33006304226254,10,10,2013,3,0,4,6,774,6367,5463
5706,2013-10-10,240018.0,12.38847336585728,10,10,2013,3,0,4,6,3482,6398,5257
4348,2013-10-10,19918.0,9.899429329075272,10,10,2013,3,0,4,6,3482,6447,5257
14958,2013-10-10,285464.0,12.561874708619236,10,10,2013,3,0,4,6,3,6398,4762
3323,2013-10-10,93503.0,11.445759495110371,10,10,2013,3,0,4,6,3491,6447,5463
14283,2013-10-11,248730.0,12.424127270194044,11,10,2013,4,0,4,7,5,6367,5463
23203,2013-10-11,296069.0,12.598351191834162,11,10,2013,4,0,4,7,749,6398,5463
24886,2013-10-11,216281.0,12.28433839072524,11,10,2013,4,0,4,7,749,6398,5463
23,2013-10-11,385574.9399999859,12.862493443506205,11,10,2013,4,0,4,7,3491,6367,5078
15662,2013-10-11,222490.0,12.312641930332129,11,10,2013,4,0,4,7,3,6447,4754
13978,2013-10-11,231743.0,12.353388593125311,11,10,2013,4,0,4,7,3493,6398,5257
25928,2013-10-11,130957.0,11.782631940089672,11,10,2013,4,0,4,7,773,6840,738
4242,2013-10-11,49153.0,10.802713505783691,11,10,2013,4,0,4,7,3482,6367,5463
14115,2013-10-11,91099.0,11.41971308324805,11,10,2013,4,0,4,7,7,6447,4762
15129,2013-10-11,106642.0,11.5772420864899,11,10,2013,4,0,4,7,6,6367,4762
7400,2013-10-11,20417.0,9.924172143728962,11,10,2013,4,0,4,7,3552,6367,4762
11555,2013-10-11,162498.0,11.99842712688684,11,10,2013,4,0,4,7,3552,6367,5257
7327,2013-10-11,212080.0,12.2647235561536,11,10,2013,4,0,4,7,3493,6367,5257
18740,2013-10-11,269335.0,12.503714949776208,11,10,2013,4,0,4,7,5,6367,5463
10714,2013-10-11,201094.0,12.211532712199537,11,10,2013,4,0,4,7,3552,6398,5078
268,2013-10-11,385574.9399999859,12.862493443506205,11,10,2013,4,0,4,7,3482,6367,5078
25872,2013-10-11,50314.0,10.826058522367434,11,10,2013,4,0,4,7,774,6447,738
3412,2013-10-11,48441.0,10.788122485006271,11,10,2013,4,0,4,7,3552,6447,5257
17841,2013-10-11,53709.0,10.891354482899503,11,10,2013,4,0,4,7,6,6447,5257
23725,2013-10-11,18209.0,9.809726172721652,11,10,2013,4,0,4,7,784,6840,5257
5652,2013-10-11,44863.0,10.711390970394262,11,10,2013,4,0,4,7,3482,6398,4762
16780,2013-10-11,213787.0,12.272740148776188,11,10,2013,4,0,4,7,7,6840,4762
18062,2013-10-11,125319.0,11.738625745066129,11,10,2013,4,0,4,7,5,6447,5078
23836,2013-10-11,208003.0,12.245312589267776,11,10,2013,4,0,4,7,773,6367,5257
3514,2013-10-11,186779.0,12.13768673266371,11,10,2013,4,0,4,7,3491,6367,5463
16929,2013-10-11,113322.0,11.63799742729682,11,10,2013,4,0,4,7,6,6398,4762
854,2013-10-11,131578.0,11.787362710671909,11,10,2013,4,0,4,7,3491,6840,5078
13525,2013-10-11,142725.0,11.868681987288909,11,10,2013,4,0,4,7,3493,6367,4754
15724,2013-10-11,24993.0,10.12639107504573,11,10,2013,4,0,4,7,749,6367,5078
23771,2013-10-11,130409.0,11.778438612650948,11,10,2013,4,0,4,7,747,6447,5257
23773,2013-10-11,294416.0,12.592752408734922,11,10,2013,4,0,4,7,784,6840,5078
20461,2013-10-11,181899.0,12.111212364506214,11,10,2013,4,0,4,7,749,6367,5257
20558,2013-10-11,223239.0,12.31600270490237,11,10,2013,4,0,4,7,773,6398,5078
13247,2013-10-11,271912.0,12.513237441173096,11,10,2013,4,0,4,7,3493,6840,4754
20052,2013-10-11,192824.0,12.1695383208022,11,10,2013,4,0,4,7,747,6367,5463
7542,2013-10-11,50617.0,10.832062523243502,11,10,2013,4,0,4,7,3493,6447,5078
16363,2013-10-11,77015.0,11.251768471457805,11,10,2013,4,0,4,7,10,6398,5257
18431,2013-10-11,272044.0,12.513722772770723,11,10,2013,4,0,4,7,6,6447,5463
25131,2013-10-11,176447.0,12.08078149438347,11,10,2013,4,0,4,7,759,6447,4762
6354,2013-10-11,237867.0,12.379471176945282,11,10,2013,4,0,4,7,3493,6398,4754
25136,2013-10-11,129534.0,11.77170639387557,11,10,2013,4,0,4,7,759,6398,5257
16033,2013-10-11,154758.0,11.949624347175584,11,10,2013,4,0,4,7,10,6367,5257
18360,2013-10-11,137766.0,11.833319131378753,11,10,2013,4,0,4,7,13,6367,4754
7480,2013-10-11,39631.0,10.58739215172914,11,10,2013,4,0,4,7,3491,6840,4762
7685,2013-10-11,151924.0,11.931142257003556,11,10,2013,4,0,4,7,3493,6398,5463
9798,2013-10-11,127082.0,11.75259569528139,11,10,2013,4,0,4,7,3482,6447,4754
25735,2013-10-11,208777.0,12.249026765454772,11,10,2013,4,0,4,7,752,6447,738
5057,2013-10-11,182330.0,12.113578995579172,11,10,2013,4,0,4,7,3552,6447,5078
7521,2013-10-11,69877.0,11.154506143346149,11,10,2013,4,0,4,7,3493,6367,5257
20487,2013-10-11,146184.0,11.892628221854952,11,10,2013,4,0,4,7,747,6398,5463
12412,2013-10-11,108085.0,11.590682485526964,11,10,2013,4,0,4,7,3482,6367,4762
4765,2013-10-11,23448.0,10.062583129041906,11,10,2013,4,0,4,7,3552,6367,4754
23611,2013-10-11,215803.0,12.282125867315576,11,10,2013,4,0,4,7,784,6367,4762
3028,2013-10-11,122576.0,11.716494682927214,11,10,2013,4,0,4,7,3493,6398,4762
16323,2013-10-11,229300.0,12.342790829935485,11,10,2013,4,0,4,7,9,6398,4762
25806,2013-10-12,111294.0,11.61993961262471,12,10,2013,5,1,4,8,784,6447,738
9406,2013-10-12,219848.0,12.300696226042778,12,10,2013,5,1,4,8,3493,6447,4762
17250,2013-10-12,167197.0,12.026934017838707,12,10,2013,5,1,4,8,13,6398,5257
14527,2013-10-12,62725.0,11.046531313714157,12,10,2013,5,1,4,8,4,6840,4754
25560,2013-10-12,200501.0,12.208579500741354,12,10,2013,5,1,4,8,752,6398,738
2869,2013-10-12,26699.0,10.19241884438834,12,10,2013,5,1,4,8,3493,6398,4754
1182,2013-10-12,268559.0,12.500829631653916,12,10,2013,5,1,4,8,3493,6840,4754
12711,2013-10-12,86395.0,11.366696657424145,12,10,2013,5,1,4,8,3552,6447,4754
19684,2013-10-12,283879.0,12.55630689263892,12,10,2013,5,1,4,8,5,6840,5257
6946,2013-10-12,148387.0,11.907585743912174,12,10,2013,5,1,4,8,3491,6367,5257
10136,2013-10-12,241870.0,12.396159805161735,12,10,2013,5,1,4,8,3482,6367,5257
5733,2013-10-12,252655.0,12.439784158706424,12,10,2013,5,1,4,8,3491,6840,4754
21976,2013-10-12,248401.0,12.422803680538838,12,10,2013,5,1,4,8,774,6840,4754
14089,2013-10-12,278954.0,12.53880575747224,12,10,2013,5,1,4,8,9,6840,4754
3151,2013-10-12,3825.59,8.249729346161542,12,10,2013,5,1,4,8,3552,6840,4754
19507,2013-10-12,28531.0,10.258781543397928,12,10,2013,5,1,4,8,6,6398,4762
13031,2013-10-12,253012.0,12.441196149788786,12,10,2013,5,1,4,8,3482,6367,5257
12272,2013-10-12,26752.0,10.194401895568577,12,10,2013,5,1,4,8,3552,6447,5257
17876,2013-10-12,238909.0,12.383842190956068,12,10,2013,5,1,4,8,6,6840,5257
25581,2013-10-12,160939.0,11.988786903700124,12,10,2013,5,1,4,8,749,6398,738
23489,2013-10-12,109918.0,11.60749900988932,12,10,2013,5,1,4,8,764,6840,4762
23296,2013-10-12,171529.0,12.05251345740387,12,10,2013,5,1,4,8,752,6367,5078
19384,2013-10-12,15456.0,9.645817254152318,12,10,2013,5,1,4,8,4,6840,5463
15955,2013-10-12,3825.59,8.249729346161542,12,10,2013,5,1,4,8,12,6447,5257
15651,2013-10-12,203463.0,12.223244364038491,12,10,2013,5,1,4,8,10,6840,5463
23429,2013-10-12,190952.0,12.159782603449337,12,10,2013,5,1,4,8,752,6367,4762
21109,2013-10-12,283417.0,12.554678118688942,12,10,2013,5,1,4,8,774,6367,5257
11690,2013-10-12,185271.0,12.129580294541656,12,10,2013,5,1,4,8,3491,6447,4762
25232,2013-10-12,126949.0,11.751548587132824,12,10,2013,5,1,4,8,784,6398,5078
4806,2013-10-12,193522.0,12.173151647437416,12,10,2013,5,1,4,8,3552,6398,4762
25995,2013-10-12,172443.0,12.057827825066171,12,10,2013,5,1,4,8,774,6840,738
4106,2013-10-12,196562.0,12.188738269593852,12,10,2013,5,1,4,8,3491,6447,5257
9405,2013-10-12,131410.0,11.786085095379676,12,10,2013,5,1,4,8,3493,6367,4754
14017,2013-10-12,285635.0,12.562473551924048,12,10,2013,5,1,4,8,6,6840,4754
18720,2013-10-12,188360.0,12.146115613326195,12,10,2013,5,1,4,8,4,6447,5463
5188,2013-10-12,260855.0,12.471723809911133,12,10,2013,5,1,4,8,3552,6840,5257
4821,2013-10-12,37103.0,10.521480059495312,12,10,2013,5,1,4,8,3493,6447,4762
5436,2013-10-12,45191.0,10.7186753590051,12,10,2013,5,1,4,8,3493,6367,5463
9655,2013-10-12,186881.0,12.138232680619527,12,10,2013,5,1,4,8,3491,6447,5257
1588,2013-10-12,123647.0,11.725194098132135,12,10,2013,5,1,4,8,3491,6447,5463
8141,2013-10-12,173381.0,12.063252531711964,12,10,2013,5,1,4,8,3491,6840,5257
9129,2013-10-12,143847.0,11.876512465511473,12,10,2013,5,1,4,8,3552,6840,5078
1044,2013-10-12,33156.0,10.409009134710212,12,10,2013,5,1,4,8,3493,6840,5078
20602,2013-10-12,238375.0,12.381604537964712,12,10,2013,5,1,4,8,784,6447,4762
20655,2013-10-12,105371.0,11.565252225147995,12,10,2013,5,1,4,8,747,6398,4754
16763,2013-10-12,117084.0,11.670655445736111,12,10,2013,5,1,4,8,7,6398,4762
12804,2013-10-12,225240.0,12.324926219067454,12,10,2013,5,1,4,8,3493,6447,4754
2028,2013-10-12,259266.0,12.4656136977124,12,10,2013,5,1,4,8,3552,6840,5257
9956,2013-10-12,234001.0,12.36308494131186,12,10,2013,5,1,4,8,3552,6447,5463
16776,2013-10-12,129865.0,11.774258428599005,12,10,2013,5,1,4,8,8,6447,5463
24964,2013-10-12,284629.0,12.558945370185832,12,10,2013,5,1,4,8,749,6398,5463
22804,2013-10-13,159661.0,11.980814359740398,13,10,2013,6,1,4,9,747,6447,5463
13624,2013-10-13,281096.0,12.54645508447908,13,10,2013,6,1,4,9,3493,6840,5257
12678,2013-10-13,179032.0,12.095325425373028,13,10,2013,6,1,4,9,3493,6840,5078
14132,2013-10-13,216770.0,12.28659677576281,13,10,2013,6,1,4,9,9,6367,4754
13669,2013-10-13,100961.0,11.522499487404502,13,10,2013,6,1,4,9,3491,6840,4762
9664,2013-10-13,68338.0,11.132235892843465,13,10,2013,6,1,4,9,3493,6840,4754
24510,2013-10-13,141838.0,11.86244789052583,13,10,2013,6,1,4,9,784,6367,4762
4675,2013-10-13,298523.0,12.606605610592776,13,10,2013,6,1,4,9,3491,6398,5078
13349,2013-10-13,7117.0,8.870382066070137,13,10,2013,6,1,4,9,3493,6367,5078
9654,2013-10-13,122157.0,11.713070567787309,13,10,2013,6,1,4,9,3491,6367,5463
12371,2013-10-13,271916.0,12.513252151652472,13,10,2013,6,1,4,9,3552,6447,4762
22824,2013-10-13,288997.0,12.574175046655398,13,10,2013,6,1,4,9,749,6447,5463
19421,2013-10-13,208072.0,12.24564425864932,13,10,2013,6,1,4,9,8,6447,5463
22652,2013-10-13,102516.0,11.53778391746694,13,10,2013,6,1,4,9,773,6367,4762
1095,2013-10-13,21500.0,9.975854724662028,13,10,2013,6,1,4,9,3482,6840,4762
18750,2013-10-13,169474.0,12.040460702299166,13,10,2013,6,1,4,9,6,6447,5463
25333,2013-10-13,126518.0,11.748147773499635,13,10,2013,6,1,4,9,759,6398,738
5988,2013-10-13,31352.0,10.353065235262614,13,10,2013,6,1,4,9,3491,6398,5078
14217,2013-10-13,242968.0,12.400689142168222,13,10,2013,6,1,4,9,5,6367,4754
16827,2013-10-13,236547.0,12.373906426151432,13,10,2013,6,1,4,9,9,6367,4754
3508,2013-10-13,66376.0,11.103105889917028,13,10,2013,6,1,4,9,3552,6367,5257
7555,2013-10-13,259267.0,12.465617554732658,13,10,2013,6,1,4,9,3552,6840,4762
16885,2013-10-13,40647.0,10.612704913273568,13,10,2013,6,1,4,9,6,6367,4754
219,2013-10-13,385574.9399999859,12.862493443506205,13,10,2013,6,1,4,9,3493,6840,5078
8188,2013-10-13,42507.0,10.657447572492586,13,10,2013,6,1,4,9,3552,6840,5463
3399,2013-10-13,178349.0,12.091503190787035,13,10,2013,6,1,4,9,3552,6398,4754
3390,2013-10-13,138597.0,11.839332935619396,13,10,2013,6,1,4,9,3482,6840,5078
8050,2013-10-13,188278.0,12.145680184262392,13,10,2013,6,1,4,9,3491,6398,4762
3304,2013-10-13,214795.0,12.277444019469526,13,10,2013,6,1,4,9,3482,6398,5078
6916,2013-10-13,76546.0,11.245660210246031,13,10,2013,6,1,4,9,3482,6367,5463
2550,2013-10-13,202490.0,12.218450720096603,13,10,2013,6,1,4,9,3552,6840,5257
20352,2013-10-13,144090.0,11.878200323409777,13,10,2013,6,1,4,9,759,6398,5257
17676,2013-10-13,285125.0,12.560686466814207,13,10,2013,6,1,4,9,3,6367,5257
23885,2013-10-13,261694.0,12.47493498248933,13,10,2013,6,1,4,9,759,6367,5078
17806,2013-10-13,237908.0,12.379643526596912,13,10,2013,6,1,4,9,9,6447,5078
11076,2013-10-13,218227.0,12.29329566678824,13,10,2013,6,1,4,9,3482,6840,5257
17974,2013-10-13,80739.0,11.298989394406933,13,10,2013,6,1,4,9,3,6367,5463
7725,2013-10-13,174136.0,12.067597624716122,13,10,2013,6,1,4,9,3493,6367,4754
10925,2013-10-13,298591.0,12.606833372033748,13,10,2013,6,1,4,9,3491,6447,5463
2328,2013-10-13,50515.0,10.83004539676606,13,10,2013,6,1,4,9,3552,6367,5257
19277,2013-10-13,163407.0,12.00400541981788,13,10,2013,6,1,4,9,3,6398,4762
103,2013-10-13,385574.9399999859,12.862493443506205,13,10,2013,6,1,4,9,3552,6447,5078
23595,2013-10-13,152353.0,11.933962039402305,13,10,2013,6,1,4,9,764,6367,5463
16214,2013-10-13,126751.0,11.749987700421643,13,10,2013,6,1,4,9,6,6840,5463
16813,2013-10-13,298572.0,12.606769738029724,13,10,2013,6,1,4,9,2,6840,4762
16087,2013-10-13,108589.0,11.595334601210944,13,10,2013,6,1,4,9,4,6367,5257
1576,2013-10-13,216522.0,12.285452056347903,13,10,2013,6,1,4,9,3482,6840,5463
4271,2013-10-13,80459.0,11.29551544550378,13,10,2013,6,1,4,9,3552,6840,5078
7418,2013-10-13,275147.0,12.525064413698994,13,10,2013,6,1,4,9,3493,6840,4754
23474,2013-10-13,140879.0,11.855663743170089,13,10,2013,6,1,4,9,747,6840,4762
10375,2013-10-13,238084.0,12.380383031750425,13,10,2013,6,1,4,9,3493,6840,5463
648,2013-10-13,155529.0,11.954593918038606,13,10,2013,6,1,4,9,3491,6447,5463
12840,2013-10-13,99580.0,11.508726662322896,13,10,2013,6,1,4,9,3493,6840,5463
1647,2013-10-13,238211.0,12.38091631246817,13,10,2013,6,1,4,9,3491,6367,5078
3920,2013-10-14,221912.0,12.310040692152828,14,10,2013,0,0,4,10,3491,6840,4754
5072,2013-10-14,185861.0,12.132759741841124,14,10,2013,0,0,4,10,3482,6840,5078
1878,2013-10-14,61555.0,11.027702608583745,14,10,2013,0,0,4,10,3491,6367,5257
2652,2013-10-14,167817.0,12.03063533782236,14,10,2013,0,0,4,10,3493,6840,5257
2505,2013-10-14,90381.0,11.411800411509988,14,10,2013,0,0,4,10,3482,6398,5257
1617,2013-10-14,254257.0,12.446104778509202,14,10,2013,0,0,4,10,3491,6447,4754
173,2013-10-14,385574.9399999859,12.862493443506205,14,10,2013,0,0,4,10,3491,6398,5078
20897,2013-10-14,22185.0,10.007216738298604,14,10,2013,0,0,4,10,747,6398,4754
22740,2013-10-14,219728.0,12.300150247841044,14,10,2013,0,0,4,10,764,6367,4754
4988,2013-10-14,237189.0,12.376616786700993,14,10,2013,0,0,4,10,3491,6447,5257
13091,2013-10-14,28993.0,10.274844191010844,14,10,2013,0,0,4,10,3491,6840,5078
22984,2013-10-14,178699.0,12.09346370114752,14,10,2013,0,0,4,10,749,6367,4762
11082,2013-10-14,74671.0,11.220860468189596,14,10,2013,0,0,4,10,3552,6840,4754
20994,2013-10-14,238690.0,12.382925107384846,14,10,2013,0,0,4,10,752,6840,5257
24384,2013-10-14,297099.0,12.6018240614507,14,10,2013,0,0,4,10,747,6367,5257
21942,2013-10-14,84821.0,11.348310222095089,14,10,2013,0,0,4,10,764,6398,5257
18026,2013-10-14,92782.0,11.438018712337843,14,10,2013,0,0,4,10,10,6398,4762
2858,2013-10-14,16263.0,9.696709355308183,14,10,2013,0,0,4,10,3493,6367,5078
11017,2013-10-14,236711.0,12.37459949130194,14,10,2013,0,0,4,10,3491,6447,5078
13384,2013-10-14,251632.0,12.435726955779964,14,10,2013,0,0,4,10,3493,6398,4762
691,2013-10-14,48570.0,10.79078192396869,14,10,2013,0,0,4,10,3493,6398,5463
15435,2013-10-14,100013.0,11.513065455171144,14,10,2013,0,0,4,10,7,6398,4762
1845,2013-10-14,42945.0,10.667698791527078,14,10,2013,0,0,4,10,3493,6840,4754
24820,2013-10-14,111712.0,11.6236883614545,14,10,2013,0,0,4,10,784,6398,4762
7176,2013-10-14,109719.0,11.60568694505154,14,10,2013,0,0,4,10,3552,6447,5257
907,2013-10-14,184533.0,12.125589007327724,14,10,2013,0,0,4,10,3482,6840,4762
8331,2013-10-14,75662.0,11.234044548471516,14,10,2013,0,0,4,10,3552,6367,5463
24423,2013-10-14,44358.0,10.700070898378833,14,10,2013,0,0,4,10,774,6398,4762
13697,2013-10-14,47708.0,10.772875338324026,14,10,2013,0,0,4,10,3491,6367,5463
18877,2013-10-14,72988.0,11.198064023844909,14,10,2013,0,0,4,10,5,6840,5257
1553,2013-10-14,237812.0,12.379239929532648,14,10,2013,0,0,4,10,3482,6840,5463
5142,2013-10-14,290065.0,12.577863762275742,14,10,2013,0,0,4,10,3482,6447,5078
13923,2013-10-14,151491.0,11.928288097256784,14,10,2013,0,0,4,10,3552,6367,4762
19905,2013-10-14,28518.0,10.258325810799905,14,10,2013,0,0,4,10,9,6840,5463
13435,2013-10-14,72419.0,11.190237783319631,14,10,2013,0,0,4,10,3493,6840,5463
21495,2013-10-14,61893.0,11.0331785234415,14,10,2013,0,0,4,10,759,6840,4754
17010,2013-10-14,291382.0,12.582393831988604,14,10,2013,0,0,4,10,3,6447,4762
7531,2013-10-14,150783.0,11.923603628131149,14,10,2013,0,0,4,10,3552,6447,5257
16360,2013-10-14,219317.0,12.29827801038102,14,10,2013,0,0,4,10,3,6367,5078
7313,2013-10-15,193608.0,12.173595940347404,15,10,2013,1,0,4,11,3491,6367,5078
5843,2013-10-15,81072.0,11.30310526235444,15,10,2013,1,0,4,11,3482,6447,5078
761,2013-10-15,152705.0,11.93626978316563,15,10,2013,1,0,4,11,3493,6840,5463
10977,2013-10-15,176911.0,12.083407712782185,15,10,2013,1,0,4,11,3491,6398,5463
11550,2013-10-15,177019.0,12.084017999522867,15,10,2013,1,0,4,11,3493,6367,4762
10152,2013-10-15,165781.0,12.01842895125419,15,10,2013,1,0,4,11,3552,6840,5078
11114,2013-10-15,157243.0,11.965554018031874,15,10,2013,1,0,4,11,3552,6447,5257
5285,2013-10-15,229198.0,12.34234590081146,15,10,2013,1,0,4,11,3493,6398,5078
11187,2013-10-15,297982.0,12.604791716880436,15,10,2013,1,0,4,11,3552,6398,5078
12081,2013-10-15,259903.0,12.468067611045967,15,10,2013,1,0,4,11,3493,6840,5463
576,2013-10-15,291358.0,12.582311462775424,15,10,2013,1,0,4,11,3552,6840,5463
10301,2013-10-15,39975.0,10.59603455302404,15,10,2013,1,0,4,11,3493,6447,4754
23164,2013-10-15,276850.0,12.531234734308883,15,10,2013,1,0,4,11,749,6367,5463
24291,2013-10-15,117828.0,11.676989699868352,15,10,2013,1,0,4,11,784,6398,5463
23679,2013-10-15,111556.0,11.622290950020936,15,10,2013,1,0,4,11,759,6367,5078
11522,2013-10-15,37869.0,10.54191452089584,15,10,2013,1,0,4,11,3552,6367,5463
12185,2013-10-15,287269.0,12.568177819048772,15,10,2013,1,0,4,11,3491,6447,5257
23864,2013-10-15,25229.0,10.135789041635103,15,10,2013,1,0,4,11,759,6447,5078
14820,2013-10-15,286585.0,12.565793944613644,15,10,2013,1,0,4,11,4,6840,5257
2677,2013-10-15,55729.0,10.928273880563582,15,10,2013,1,0,4,11,3491,6447,5257
7579,2013-10-15,45396.0,10.723201302550953,15,10,2013,1,0,4,11,3552,6840,4754
22298,2013-10-15,254980.0,12.448944311560648,15,10,2013,1,0,4,11,764,6398,5078
19015,2013-10-15,282442.0,12.55123203929884,15,10,2013,1,0,4,11,5,6447,5463
15107,2013-10-15,66211.0,11.100616994380056,15,10,2013,1,0,4,11,9,6367,4754
19681,2013-10-15,238561.0,12.382384513598566,15,10,2013,1,0,4,11,9,6447,4762
18678,2013-10-15,137672.0,11.832636587059485,15,10,2013,1,0,4,11,10,6447,5463
16850,2013-10-15,134898.0,11.812281629269927,15,10,2013,1,0,4,11,7,6447,5463
19666,2013-10-15,125738.0,11.741963608986708,15,10,2013,1,0,4,11,3,6398,5078
22445,2013-10-15,141514.0,11.860160997514216,15,10,2013,1,0,4,11,749,6447,4754
16446,2013-10-15,68123.0,11.129084852958728,15,10,2013,1,0,4,11,2,6367,5463
15857,2013-10-15,232510.0,12.356692814718336,15,10,2013,1,0,4,11,5,6447,4754
9238,2013-10-15,34279.0,10.442317372711717,15,10,2013,1,0,4,11,3493,6840,5257
14664,2013-10-15,161448.0,11.991944582299167,15,10,2013,1,0,4,11,6,6840,5078
1564,2013-10-15,53028.0,10.878594212702763,15,10,2013,1,0,4,11,3491,6398,5463
1571,2013-10-15,107217.0,11.582619423971218,15,10,2013,1,0,4,11,3491,6447,5463
21316,2013-10-15,17114.0,9.747710550964284,15,10,2013,1,0,4,11,774,6367,5257
1731,2013-10-15,154996.0,11.951161040875366,15,10,2013,1,0,4,11,3552,6398,5078
21620,2013-10-15,143160.0,11.87172515004696,15,10,2013,1,0,4,11,759,6398,5078
20947,2013-10-15,27779.0,10.232071616308335,15,10,2013,1,0,4,11,759,6840,5463
13782,2013-10-15,189793.0,12.153694552434894,15,10,2013,1,0,4,11,3482,6398,5078
15045,2013-10-15,13786.0,9.531481398171628,15,10,2013,1,0,4,11,9,6840,4762
4776,2013-10-15,265874.0,12.490781552502538,15,10,2013,1,0,4,11,3552,6398,4754
13046,2013-10-15,250931.0,12.4329372650748,15,10,2013,1,0,4,11,3493,6840,4754
18038,2013-10-15,158636.0,11.974373852273564,15,10,2013,1,0,4,11,6,6367,4762
7706,2013-10-15,91980.0,11.429337312963495,15,10,2013,1,0,4,11,3552,6840,5078
2259,2013-10-15,47540.0,10.769347775610916,15,10,2013,1,0,4,11,3482,6398,5257
18203,2013-10-15,153142.0,11.939127404392956,15,10,2013,1,0,4,11,12,6840,5078
